id,Loan Amount,Term,State,Annual Income,Income Verification Status,Average Account Balance,Due Amount,Home Ownership,Loan Purpose,Due Settlement,Installment Amount,Payment Plan,Approve Loan
325,12000.0, 36 months,CA,175000.0,Not Verified,3620.0,8962.74,RENT,debt_consolidation,N,375.99,n,1
664,14000.0, 36 months,NC,74000.0,Partially Verified,34010.0,433.82,MORTGAGE,debt_consolidation,N,433.82,n,1
350,7000.0, 36 months,TN,56000.0,Not Verified,6077.0,197.03,OWN,credit_card,N,216.91,n,1
447,24000.0, 60 months,PA,87000.0,Not Verified,3101.0,16995.16,,debt_consolidation,N,527.1,n,1
709,, 36 months,UT,19950.0,Verified,1394.0,200.0,OWN,debt_consolidation,Y,241.52,n,0
1924,4975.0, 36 months,IN,15600.0,Verified,1087.0,197.13,RENT,debt_consolidation,Y,197.13,n,0
1722,, 36 months,MD,92000.0,Not Verified,19892.0,16151.31,MORTGAGE,credit_card,N,783.3,n,1
1221,8000.0, 36 months,FL,65000.0,Partially Verified,2697.0,323.35,MORTGAGE,debt_consolidation,Y,323.35,n,0
1149,16000.0, 36 months,AR,100000.0,Verified,9721.0,526.78,MORTGAGE,debt_consolidation,Y,526.78,n,1
387,30000.0, 36 months,CA,98000.0,Partially Verified,6503.0,1252.12,RENT,debt_consolidation,N,1252.12,,0
1369,3000.0, 36 months,NV,,Partially Verified,962.0,298.78,OWN,credit_card,,98.78,n,1
1337,37000.0, 60 months,GA,139000.0,,27628.0,811.69,MORTGAGE,debt_consolidation,N,811.69,n,1
754,20800.0, 60 months,MA,65000.0,Not Verified,3404.0,672.83,RENT,debt_consolidation,Y,672.83,n,0
451,23075.0, 36 months,MD,51302.36,Verified,1876.0,834.11,RENT,debt_consolidation,N,834.11,n,0
1194,5175.0, 36 months,CA,,Verified,6477.0,196.0,RENT,credit_card,,170.63,n,1
699,9800.0, 36 months,CA,45000.0,Not Verified,3367.0,307.06,RENT,credit_card,N,307.06,n,1
1608,35000.0, 36 months,TX,89000.0,Verified,13224.0,850.0,RENT,debt_consolidation,Y,1153.17,n,1
830,25000.0, 36 months,TX,92000.0,Partially Verified,9438.0,16660.08,MORTGAGE,credit_card,N,777.55,n,1
950,10000.0, 36 months,MO,72000.0,Not Verified,2972.0,6405.75,RENT,debt_consolidation,N,309.87,n,1
2268,6000.0, 36 months,NY,45000.0,Partially Verified,7096.0,219.91,RENT,other,Y,219.91,n,0
1734,18000.0, 36 months,FL,90000.0,Verified,6081.0,,RENT,debt_consolidation,Y,593.49,n,1
1413,30000.0, 36 months,CA,120000.0,Partially Verified,3252.0,1252.12,RENT,debt_consolidation,N,1252.12,n,0
1409,13000.0, 60 months,OH,40000.0,Verified,3067.0,12433.99,MORTGAGE,debt_consolidation,N,323.02,n,0
2553,35000.0, 60 months,NY,87700.0,Verified,11733.0,1021.97,RENT,debt_consolidation,Y,1021.97,n,0
2266,15000.0, 36 months,AL,50000.0,Verified,,549.77,OWN,debt_consolidation,Y,549.77,n,0
1177,8400.0, 36 months,AR,60000.0,Verified,12555.0,303.64,MORTGAGE,home_improvement,Y,303.64,n,0
2233,5400.0, 36 months,CA,71000.0,Not Verified,5594.0,175.49,RENT,credit_card,N,175.49,n,1
1253,11000.0, 36 months,NY,35000.0,Not Verified,1274.0,392.13,RENT,debt_consolidation,N,392.13,n,0
21,13300.0, 60 months,TX,50000.0,Not Verified,7725.0,13522.59,RENT,debt_consolidation,N,419.67,n,0
1305,5000.0, 36 months,ID,50419.0,Partially Verified,2464.0,395.34,MORTGAGE,other,Y,164.74,n,1
671,6400.0, 36 months,CA,25000.0,Partially Verified,507.0,228.15,RENT,debt_consolidation,Y,228.15,n,0
2415,15275.0, 60 months,TX,60000.0,Partially Verified,4915.0,12585.94,RENT,credit_card,N,396.16,n,0
1941,, 36 months,NE,37000.0,Partially Verified,,162.49,OWN,debt_consolidation,N,162.49,n,1
845,18000.0, 36 months,AZ,80000.0,Not Verified,,566.05,OWN,major_purchase,Y,566.05,n,1
694,4000.0, 36 months,AR,90000.0,Verified,20744.0,2143.17,MORTGAGE,home_improvement,N,125.33,n,1
2116,4000.0, 36 months,AL,29000.0,Not Verified,1217.0,1492.55,OWN,credit_card,N,130.0,n,1
1353,20000.0, 36 months,NY,126000.0,Not Verified,3988.0,314.0,RENT,debt_consolidation,Y,619.74,n,1
1133,14000.0, 36 months,KY,70000.0,Partially Verified,2916.0,460.94,OWN,debt_consolidation,N,460.94,n,1
869,24000.0, 36 months,TX,110000.0,Partially Verified,,891.81,RENT,debt_consolidation,Y,891.81,n,0
604,9200.0, 36 months,CA,30720.0,Verified,4210.0,,RENT,debt_consolidation,Y,354.89,n,0
834,16000.0, 60 months,MN,37200.0,Verified,2067.0,15737.89,OWN,credit_card,N,504.86,n,0
2099,13000.0, 60 months,MA,65000.0,Partially Verified,1230.0,285.84,RENT,debt_consolidation,N,285.84,n,1
627,6850.0, 36 months,NC,84000.0,Not Verified,5789.0,2897.74,MORTGAGE,credit_card,N,215.42,n,1
902,16000.0, 36 months,FL,65000.0,Partially Verified,11475.0,12455.95,MORTGAGE,debt_consolidation,N,497.63,n,1
1747,20000.0, 36 months,IN,106000.0,Partially Verified,8419.0,7852.93,MORTGAGE,credit_card,N,626.64,n,1
2051,12000.0, 60 months,NC,85000.0,Partially Verified,6381.0,311.23,MORTGAGE,debt_consolidation,N,311.23,n,0
321,1500.0, 36 months,IN,45000.0,Not Verified,2148.0,48.75,RENT,other,N,48.75,n,1
696,21000.0, 60 months,TN,50496.0,Verified,3173.0,662.63,RENT,debt_consolidation,Y,662.63,n,0
624,13350.0, 36 months,KS,42000.0,Not Verified,1013.0,433.85,MORTGAGE,debt_consolidation,N,433.85,n,1
2385,, 36 months,MN,130000.0,Not Verified,20928.0,451.73,MORTGAGE,debt_consolidation,N,451.73,n,1
1011,24000.0, 36 months,OR,54000.0,Partially Verified,3963.0,17827.34,,debt_consolidation,N,790.74,n,1
1480,15000.0, 36 months,MD,72000.0,Not Verified,5572.0,50.0,RENT,debt_consolidation,Y,494.57,n,1
1090,2500.0, 36 months,NY,25000.0,Partially Verified,7812.0,212.0,OWN,major_purchase,Y,78.62,n,1
848,10000.0, 36 months,AR,67778.0,Not Verified,,329.48,MORTGAGE,debt_consolidation,Y,329.48,n,1
2151,12000.0, 36 months,LA,83630.0,Not Verified,18713.0,389.98,MORTGAGE,debt_consolidation,Y,389.98,n,1
605,9200.0,,MO,75000.0,Partially Verified,4506.0,591.52,MORTGAGE,medical,Y,288.26,n,1
174,16000.0, 60 months,TN,53400.0,Partially Verified,2644.0,16533.54,OWN,debt_consolidation,N,448.67,n,0
1202,10000.0, 36 months,OH,29400.0,Partially Verified,11957.0,5089.99,MORTGAGE,credit_card,N,314.48,n,1
100,29000.0, 36 months,MI,,Not Verified,9156.0,561.78,RENT,debt_consolidation,Y,911.97,n,1
1243,13200.0, 60 months,CA,,Partially Verified,2903.0,391.24,RENT,debt_consolidation,N,391.24,n,0
741,30000.0, 36 months,CA,80000.0,Verified,15481.0,943.42,MORTGAGE,debt_consolidation,Y,943.42,n,1
334,7000.0, 36 months,NY,50000.0,Partially Verified,1392.0,4791.15,RENT,medical,N,230.8,n,1
1705,15000.0, 36 months,MS,69000.0,Not Verified,42634.0,493.86,MORTGAGE,credit_card,N,493.86,n,1
594,12000.0, 36 months,NY,80000.0,Not Verified,39496.0,439.82,OWN,debt_consolidation,Y,439.82,n,0
1333,35000.0, 36 months,AZ,105000.0,Verified,12717.0,1300.55,MORTGAGE,debt_consolidation,Y,1300.55,n,0
1551,8400.0, 36 months,NY,35000.0,Partially Verified,1754.0,50.0,OWN,credit_card,Y,276.76,n,1
2142,35000.0, 60 months,NY,172000.0,Not Verified,12009.0,1132.16,RENT,debt_consolidation,N,1132.16,n,0
1542,17375.0, 36 months,HI,34788.0,Not Verified,15374.0,619.38,MORTGAGE,debt_consolidation,Y,619.38,n,0
2345,3600.0, 36 months,CA,40000.0,Not Verified,1562.0,114.9,OWN,debt_consolidation,Y,111.56,n,1
327,6500.0, 36 months,TN,40000.0,Verified,1166.0,204.01,MORTGAGE,debt_consolidation,N,211.24,n,1
1933,10000.0, 36 months,AL,42000.0,Not Verified,7504.0,2860.41,RENT,debt_consolidation,N,329.24,n,1
2042,16000.0, 36 months,FL,75000.0,Partially Verified,15754.0,497.63,MORTGAGE,debt_consolidation,Y,497.63,n,1
1468,16000.0, 36 months,MO,100000.0,Partially Verified,11454.0,615.94,MORTGAGE,debt_consolidation,N,519.97,n,1
1838,30000.0, 36 months,MN,80000.0,Partially Verified,18137.0,1157.24,OWN,debt_consolidation,Y,1157.24,n,0
460,13000.0, 36 months,FL,90000.0,Not Verified,47621.0,402.84,MORTGAGE,credit_card,N,402.84,n,1
1046,20000.0, 36 months,CA,50000.0,Partially Verified,2221.0,800.0,RENT,credit_card,N,712.96,n,0
1398,3800.0, 36 months,PA,40000.0,Not Verified,2038.0,1296.98,OWN,home_improvement,N,118.19,n,1
1562,19000.0, 36 months,NY,85000.0,Not Verified,3968.0,626.46,MORTGAGE,credit_card,Y,626.46,n,1
1975,8000.0, 36 months,AZ,42000.0,Partially Verified,15136.0,333.9,ANY,debt_consolidation,,333.9,n,0
419,10800.0, 36 months,GA,77280.0,Not Verified,4523.0,339.63,,debt_consolidation,N,339.63,n,1
738,35000.0, 36 months,CA,92800.0,Partially Verified,1597.0,1265.16,OWN,home_improvement,Y,1265.16,n,0
1879,4975.0,,CA,40000.0,Verified,1399.0,213.22,RENT,credit_card,N,213.22,n,0
1389,23800.0, 60 months,NY,37440.0,Partially Verified,3589.0,781.6,RENT,other,Y,781.6,n,0
1438,14400.0, 36 months,AZ,147000.0,Not Verified,26421.0,4348.75,MORTGAGE,credit_card,N,444.57,n,1
497,16000.0, 36 months,MD,62000.0,Verified,14626.0,50.0,MORTGAGE,debt_consolidation,Y,578.36,n,0
375,6000.0, 36 months,LA,42000.0,Partially Verified,899.0,194.99,MORTGAGE,credit_card,Y,194.99,n,1
975,4800.0, 36 months,CA,27600.0,Verified,3540.0,158.15,RENT,car,Y,158.15,n,1
1209,10000.0, 36 months,MD,72000.0,Verified,2701.0,361.48,RENT,debt_consolidation,Y,361.48,n,0
2440,32000.0, 36 months,OH,85000.0,Partially Verified,27319.0,1006.32,MORTGAGE,debt_consolidation,N,1006.32,n,1
404,, 60 months,LA,77000.0,Partially Verified,30074.0,575.01,MORTGAGE,small_business,Y,575.01,n,0
1425,, 60 months,AR,55000.0,Partially Verified,15061.0,392.58,MORTGAGE,credit_card,Y,392.58,n,0
93,20000.0, 36 months,NY,130000.0,Partially Verified,120530.0,600.0,MORTGAGE,credit_card,Y,649.96,n,1
1769,10000.0, 36 months,FL,29000.0,Verified,2796.0,356.48,RENT,debt_consolidation,N,356.48,n,0
1849,, 36 months,MI,50000.0,Partially Verified,370.0,45.03,OWN,debt_consolidation,Y,45.03,n,0
827,15000.0, 36 months,FL,42000.0,Not Verified,948.0,118.0,RENT,credit_card,Y,493.86,n,1
428,5000.0, 36 months,MD,75000.0,Verified,4707.0,163.66,RENT,other,,156.66,n,1
1889,8000.0, 36 months,NJ,70000.0,Not Verified,14662.0,248.82,RENT,credit_card,N,248.82,n,1
282,8000.0, 36 months,CA,35000.0,Verified,1862.0,293.21,RENT,debt_consolidation,Y,293.21,n,0
343,7000.0, 36 months,NY,66000.0,Partially Verified,16618.0,230.64,RENT,debt_consolidation,N,230.64,n,1
1113,1500.0, 36 months,OK,20250.0,Verified,32.0,216.75,RENT,medical,Y,53.48,n,0
1574,4000.0, 36 months,TN,55000.0,Partially Verified,7303.0,3874.85,MORTGAGE,major_purchase,N,130.0,n,1
691,30000.0, 36 months,UT,110000.0,Partially Verified,29698.0,1069.44,OWN,debt_consolidation,Y,1069.44,n,0
0,5000.0, 36 months,FL,30000.0,Not Verified,12312.0,135.0,MORTGAGE,debt_consolidation,Y,164.74,n,1
1707,15000.0, 36 months,NV,95000.0,Not Verified,8500.0,487.47,RENT,credit_card,Y,487.47,n,1
1416,35000.0, 36 months,OH,250000.0,Partially Verified,19386.0,11361.37,MORTGAGE,debt_consolidation,N,1054.02,n,1
2003,26225.0, 60 months,NJ,250000.0,Partially Verified,63888.0,665.8,MORTGAGE,debt_consolidation,Y,665.8,n,0
1993,15000.0, 60 months,TX,52800.0,Not Verified,10255.0,518.22,MORTGAGE,debt_consolidation,N,493.54,n,0
1131,15000.0, 36 months,NY,43000.0,Verified,1168.0,218.99,RENT,debt_consolidation,Y,494.22,n,1
1247,15000.0, 60 months,GA,102000.0,Not Verified,15228.0,322.34,MORTGAGE,debt_consolidation,,322.34,n,1
2277,30350.0, 36 months,VA,66000.0,Verified,2620.0,23284.44,MORTGAGE,debt_consolidation,N,1202.55,n,0
2150,24800.0, 60 months,MA,105000.0,Partially Verified,18029.0,547.16,MORTGAGE,debt_consolidation,Y,794.62,n,0
2562,15000.0, 36 months,PA,,Not Verified,2395.0,471.71,RENT,debt_consolidation,Y,471.71,n,1
1159,23500.0, 60 months,MA,56000.0,Verified,2906.0,696.53,RENT,debt_consolidation,,696.53,n,0
246,16000.0, 36 months,AR,40000.0,Verified,7922.0,679.14,MORTGAGE,credit_card,N,679.14,n,0
2551,8000.0, 36 months,NJ,96530.0,Partially Verified,44646.0,263.58,MORTGAGE,debt_consolidation,N,263.58,n,1
929,12000.0, 36 months,MI,35000.0,Not Verified,14633.0,462.9,MORTGAGE,debt_consolidation,Y,462.9,n,0
2352,2400.0, 36 months,TX,50000.0,Not Verified,7585.0,74.1,RENT,car,Y,74.1,n,1
1461,, 60 months,NY,79000.0,Not Verified,88478.0,621.18,MORTGAGE,debt_consolidation,Y,621.18,n,0
365,3600.0, 36 months,KY,52500.0,Partially Verified,6240.0,130.14,MORTGAGE,home_improvement,Y,130.14,n,0
736,15000.0, 36 months,TX,80000.0,Verified,18427.0,494.57,MORTGAGE,debt_consolidation,,494.57,n,1
26,35000.0, 36 months,TX,145000.0,Not Verified,26056.0,1350.11,MORTGAGE,debt_consolidation,N,1350.11,n,0
1441,8000.0, 36 months,NY,72500.0,Partially Verified,2199.0,263.78,RENT,credit_card,Y,263.78,n,1
680,9750.0, 36 months,TX,51000.0,Partially Verified,2645.0,347.57,RENT,debt_consolidation,Y,347.57,n,0
1250,10000.0, 36 months,MD,85000.0,Partially Verified,1836.0,7682.81,RENT,debt_consolidation,N,329.72,n,1
3,20000.0, 36 months,AZ,68000.0,Partially Verified,4994.0,7576.4,RENT,other,N,659.43,n,1
2182,30000.0, 60 months,CA,250000.0,Verified,42242.0,794.65,ANY,debt_consolidation,Y,794.65,n,0
837,14000.0, 36 months,TX,28000.0,Not Verified,1557.0,50.0,RENT,debt_consolidation,Y,454.97,n,1
292,4500.0, 36 months,TX,52000.0,Partially Verified,1024.0,148.38,MORTGAGE,debt_consolidation,Y,148.38,n,1
698,30000.0, 60 months,ME,60000.0,Partially Verified,23593.0,658.88,MORTGAGE,credit_card,N,658.88,n,1
1048,35000.0, 36 months,IL,100000.0,Verified,9717.0,1265.16,RENT,debt_consolidation,N,1265.16,n,0
2373,12000.0, 60 months,IN,30000.0,Verified,7416.0,394.09,MORTGAGE,debt_consolidation,N,394.09,n,0
1667,2500.0, 36 months,TX,52000.0,Partially Verified,6938.0,96.44,RENT,other,Y,96.44,n,0
1963,10500.0, 36 months,NJ,30000.0,Partially Verified,6164.0,384.84,OWN,debt_consolidation,Y,384.84,n,0
1249,15000.0, 36 months,MI,110000.0,Partially Verified,20835.0,8632.6,MORTGAGE,debt_consolidation,N,487.47,n,1
1298,35000.0, 36 months,NJ,150000.0,Verified,4563.0,90.71,RENT,other,N,1500.03,n,0
1868,16000.0, 36 months,CA,,Not Verified,3656.0,570.37,MORTGAGE,other,Y,570.37,n,0
1443,35000.0, 36 months,LA,105000.0,Verified,39259.0,1350.11,MORTGAGE,debt_consolidation,Y,1350.11,n,0
1289,5000.0, 36 months,NY,,Partially Verified,8625.0,157.24,MORTGAGE,credit_card,Y,157.24,n,1
63,4500.0, 36 months,NJ,55000.0,Not Verified,51490.0,3463.44,MORTGAGE,other,N,162.67,n,0
1579,9000.0, 36 months,MA,90000.0,Partially Verified,,599.96,OWN,debt_consolidation,Y,292.48,n,1
1883,4800.0, 36 months,OH,89000.0,Verified,16348.0,178.37,MORTGAGE,home_improvement,Y,178.37,n,0
990,1000.0, 36 months,FL,80000.0,Partially Verified,88659.0,30.12,MORTGAGE,home_improvement,N,30.12,n,1
1384,20000.0, 36 months,CA,75000.0,Verified,4256.0,768.77,RENT,debt_consolidation,Y,733.02,n,0
650,25200.0, 36 months,TN,92000.0,Not Verified,7537.0,3389.01,RENT,credit_card,N,792.47,n,1
1967,10000.0, 36 months,CA,75000.0,Partially Verified,6302.0,329.24,ANY,medical,Y,329.24,n,1
112,15600.0, 36 months,NY,68640.0,Partially Verified,1082.0,481.62,RENT,debt_consolidation,N,481.62,n,1
1348,5000.0, 36 months,CA,80000.0,Partially Verified,737.0,164.86,RENT,credit_card,N,164.86,n,1
804,15000.0, 36 months,NY,51000.0,Partially Verified,,534.72,MORTGAGE,debt_consolidation,,534.72,n,0
1556,16875.0, 60 months,GA,73887.0,Not Verified,22831.0,419.3,MORTGAGE,debt_consolidation,N,419.3,n,0
577,, 36 months,CA,35000.0,Partially Verified,1901.0,263.39,RENT,debt_consolidation,Y,263.39,n,1
1834,10475.0, 36 months,NE,98000.0,Partially Verified,20836.0,0.0,MORTGAGE,debt_consolidation,Y,415.05,n,0
126,18000.0, 60 months,MD,55000.0,Partially Verified,5765.0,567.97,RENT,debt_consolidation,Y,567.97,n,0
2284,6000.0, 36 months,MI,32000.0,Partially Verified,,197.83,RENT,credit_card,Y,197.83,n,1
2341,18200.0, 60 months,PA,74000.0,Not Verified,15608.0,,MORTGAGE,debt_consolidation,Y,399.72,n,1
851,6000.0, 36 months,CA,130000.0,Not Verified,29047.0,186.61,MORTGAGE,credit_card,Y,186.61,n,1
2185,9000.0, 36 months,CA,80000.0,Not Verified,4165.0,281.99,RENT,debt_consolidation,N,281.99,n,1
7,4100.0, 36 months,CA,58240.0,Partially Verified,2578.0,1782.51,RENT,credit_card,N,135.19,n,1
854,14000.0,,CA,60000.0,Partially Verified,10284.0,363.1,RENT,debt_consolidation,Y,363.1,n,0
2449,14000.0, 60 months,MS,35000.0,Partially Verified,5369.0,363.1,RENT,major_purchase,N,363.1,n,0
2333,35000.0, 60 months,FL,135000.0,Partially Verified,50647.0,752.12,MORTGAGE,debt_consolidation,N,752.12,n,1
407,20000.0, 36 months,AL,149000.0,Verified,28297.0,658.48,RENT,debt_consolidation,Y,658.48,n,1
153,10000.0, 36 months,NY,100000.0,Not Verified,1774.0,6432.72,RENT,credit_card,N,309.87,n,1
1566,17000.0, 36 months,FL,90000.0,Not Verified,10584.0,532.64,MORTGAGE,other,N,532.64,n,1
1004,20000.0, 36 months,PA,125000.0,Not Verified,30237.0,626.64,MORTGAGE,credit_card,N,626.64,n,1
2271,12800.0, 36 months,WA,62000.0,Not Verified,10371.0,9467.36,MORTGAGE,other,N,422.04,n,1
280,3000.0, 36 months,OK,65000.0,Partially Verified,12530.0,108.45,MORTGAGE,vacation,Y,108.45,n,0
400,12000.0, 36 months,UT,60000.0,Partially Verified,46396.0,9166.3,MORTGAGE,debt_consolidation,N,395.66,n,1
1596,3500.0, 36 months,FL,38000.0,Verified,22651.0,2911.4,RENT,credit_card,N,110.07,n,1
1497,18000.0, 60 months,GA,210000.0,Partially Verified,18758.0,447.25,MORTGAGE,debt_consolidation,,447.25,n,0
1479,6000.0, 36 months,FL,61000.0,Not Verified,12453.0,188.69,OWN,credit_card,N,188.69,n,1
1800,4800.0, 36 months,AZ,40992.0,Verified,14225.0,2683.79,MORTGAGE,debt_consolidation,N,148.19,n,1
2009,24000.0, 60 months,PA,245000.0,Partially Verified,27142.0,527.71,MORTGAGE,debt_consolidation,Y,527.71,n,1
504,20000.0, 36 months,OH,85000.0,Partially Verified,1897.0,11001.12,RENT,debt_consolidation,N,658.95,n,1
1744,9600.0,,IN,60000.0,Verified,13800.0,,MORTGAGE,debt_consolidation,N,316.53,n,1
903,25000.0, 36 months,NY,50000.0,Not Verified,354.0,1321.6,RENT,small_business,Y,812.45,n,1
2040,20000.0, 36 months,LA,210000.0,Verified,8574.0,,MORTGAGE,major_purchase,N,626.64,n,1
550,10000.0, 36 months,NC,45320.0,Verified,7145.0,50.0,RENT,debt_consolidation,Y,361.48,n,0
1805,, 36 months,NY,93000.0,Not Verified,5370.0,94.0,MORTGAGE,home_improvement,N,94.0,n,1
2309,18000.0, 36 months,AZ,75000.0,Not Verified,,584.96,MORTGAGE,debt_consolidation,N,584.96,n,1
1130,10000.0, 36 months,MS,54000.0,Verified,4472.0,4632.18,OWN,debt_consolidation,N,361.48,n,0
163,, 36 months,VA,100000.0,Verified,4273.0,974.94,OWN,debt_consolidation,N,974.94,n,1
1660,11000.0, 36 months,MN,44500.0,Partially Verified,2782.0,342.12,RENT,credit_card,N,342.12,n,1
1690,10525.0, 60 months,NY,45000.0,Verified,3261.0,345.65,RENT,medical,Y,345.65,n,0
2107,11975.0, 60 months,HI,75000.0,Partially Verified,7357.0,10433.39,RENT,debt_consolidation,N,297.55,n,0
1514,18000.0, 60 months,AL,60000.0,Partially Verified,12781.0,591.69,MORTGAGE,other,Y,591.69,n,0
449,20000.0, 36 months,NY,107000.0,Partially Verified,4274.0,649.96,RENT,debt_consolidation,Y,649.96,n,1
941,20000.0, 60 months,GA,59000.0,Not Verified,6631.0,592.79,RENT,debt_consolidation,N,592.79,n,0
2477,15000.0, 60 months,NJ,60000.0,Not Verified,6020.0,14735.29,,debt_consolidation,N,380.82,n,0
1532,16000.0, 36 months,IL,192000.0,Verified,4813.0,606.84,MORTGAGE,debt_consolidation,N,606.84,n,0
1847,3000.0, 36 months,MD,55000.0,Partially Verified,2848.0,97.5,RENT,other,N,97.5,n,1
437,20000.0, 36 months,TX,90000.0,Not Verified,4929.0,619.74,OWN,credit_card,N,619.74,n,1
1314,12000.0, 36 months,MD,65000.0,Not Verified,856.0,8206.09,RENT,debt_consolidation,N,395.09,n,1
786,6375.0, 36 months,WI,54500.0,Verified,20151.0,266.08,MORTGAGE,debt_consolidation,Y,266.08,n,0
739,12000.0, 36 months,TX,31000.0,Partially Verified,995.0,195.14,MORTGAGE,debt_consolidation,Y,427.78,n,0
1006,9000.0, 36 months,OH,101000.0,Partially Verified,37608.0,278.89,MORTGAGE,debt_consolidation,,278.89,n,1
1844,6000.0, 36 months,NY,60000.0,,1693.0,197.55,RENT,debt_consolidation,Y,197.55,n,1
586,12000.0, 36 months,AZ,41000.0,Partially Verified,6431.0,373.22,RENT,credit_card,Y,373.22,n,1
1306,8000.0, 36 months,AR,102000.0,Not Verified,18715.0,246.99,MORTGAGE,home_improvement,Y,246.99,n,1
348,7000.0, 36 months,CA,109000.0,Not Verified,11925.0,50.0,RENT,debt_consolidation,Y,220.14,n,1
1028,3500.0, 36 months,SD,16000.0,Not Verified,294.0,50.0,RENT,credit_card,Y,105.41,n,1
1163,5275.0, 36 months,KS,36000.0,Partially Verified,21477.0,2325.93,MORTGAGE,debt_consolidation,N,196.02,n,0
2488,4000.0, 36 months,MO,30000.0,Verified,4554.0,158.49,OWN,other,Y,158.49,n,0
1541,5000.0, 36 months,CO,63000.0,Partially Verified,7189.0,3555.71,MORTGAGE,credit_card,N,164.86,n,1
573,12000.0, 60 months,CA,227500.0,Verified,76109.0,361.0,MORTGAGE,small_business,,361.0,n,0
647,11200.0, 36 months,NC,50999.69,Partially Verified,13533.0,337.29,OWN,other,Y,337.29,n,1
595,6000.0, 36 months,CA,90000.0,Not Verified,,180.69,MORTGAGE,home_improvement,N,180.69,n,1
1251,5600.0, 36 months,FL,,Not Verified,3327.0,4664.4,MORTGAGE,credit_card,N,176.11,n,1
1558,10975.0, 36 months,CA,,Not Verified,752.0,361.6,MORTGAGE,home_improvement,N,361.6,n,1
470,12000.0, 60 months,OH,60000.0,Verified,,345.15,RENT,debt_consolidation,N,345.15,n,0
800,10500.0, 60 months,LA,36000.0,Partially Verified,10946.0,50.0,RENT,debt_consolidation,Y,346.13,n,0
281,35000.0, 36 months,MS,196000.0,Partially Verified,10730.0,1152.34,MORTGAGE,debt_consolidation,Y,1152.34,n,1
932,8000.0, 36 months,FL,52000.0,Not Verified,5939.0,2433.06,RENT,debt_consolidation,N,250.66,n,1
732,24000.0, 36 months,CA,130000.0,Partially Verified,53947.0,828.06,MORTGAGE,debt_consolidation,Y,790.17,n,1
2342,, 36 months,TX,43200.0,Not Verified,2583.0,188.0,OWN,other,Y,188.0,n,1
1144,, 36 months,TX,211400.0,Partially Verified,34814.0,1247.68,MORTGAGE,credit_card,Y,1247.68,n,0
1617,, 36 months,NY,32000.0,Not Verified,4840.0,50.0,OWN,credit_card,Y,329.72,n,1
2293,10000.0, 36 months,AZ,55000.0,Verified,,392.28,MORTGAGE,debt_consolidation,Y,392.28,n,0
584,12000.0, 36 months,MI,60000.0,Not Verified,5021.0,395.09,RENT,debt_consolidation,N,395.09,n,1
2195,8000.0, 36 months,FL,35000.0,Verified,2891.0,303.42,RENT,debt_consolidation,Y,303.42,n,0
160,40000.0, 60 months,TX,79200.0,Verified,10862.0,877.5,MORTGAGE,debt_consolidation,Y,877.5,n,1
1111,15000.0, 36 months,NJ,80000.0,Not Verified,30907.0,230.0,MORTGAGE,debt_consolidation,Y,494.57,n,1
1915,, 36 months,FL,32000.0,Not Verified,8121.0,730.29,RENT,debt_consolidation,N,62.9,n,1
859,15000.0, 36 months,MD,,Verified,3444.0,557.38,RENT,medical,Y,557.38,n,0
952,16000.0, 36 months,CA,119872.0,Not Verified,60521.0,495.8,MORTGAGE,credit_card,Y,495.8,n,1
2347,7800.0, 36 months,NV,42000.0,Verified,5586.0,256.81,RENT,credit_card,N,256.81,n,1
1331,8400.0, 36 months,CA,55000.0,Verified,1913.0,260.0,OWN,debt_consolidation,Y,,n,0
1219,10000.0, 60 months,PA,30000.0,Verified,9684.0,326.56,MORTGAGE,other,Y,326.56,n,0
1215,6000.0, 36 months,KY,23000.0,Not Verified,5608.0,296.55,RENT,debt_consolidation,N,197.69,n,1
606,20000.0, 36 months,CO,66000.0,Not Verified,7590.0,626.64,MORTGAGE,credit_card,Y,626.64,n,1
164,22975.0, 36 months,VA,51100.0,Verified,8194.0,819.01,RENT,other,N,819.01,n,0
2154,35000.0, 36 months,IL,131890.0,Verified,,1096.62,MORTGAGE,debt_consolidation,N,1096.62,n,1
1040,11000.0, 36 months,CA,40000.0,Verified,2752.0,392.13,RENT,debt_consolidation,Y,392.13,n,0
1978,12000.0, 36 months,CO,52000.0,Not Verified,3276.0,375.99,RENT,credit_card,Y,375.99,n,1
2462,2500.0, 36 months,CA,71000.0,Not Verified,7407.0,77.76,RENT,credit_card,Y,77.76,n,1
329,18000.0, 36 months,NH,175000.0,Not Verified,5159.0,557.77,RENT,debt_consolidation,,557.77,n,1
2011,40000.0, 36 months,VA,322000.0,Verified,,1204.6,MORTGAGE,debt_consolidation,N,1204.6,n,1
2478,21000.0, 36 months,WA,110000.0,Not Verified,16130.0,691.9,MORTGAGE,debt_consolidation,Y,691.9,n,1
1429,16325.0, 36 months,NY,43000.0,Verified,3892.0,50.0,RENT,debt_consolidation,,640.4,n,0
2141,6000.0, 36 months,ME,48000.0,Partially Verified,3547.0,197.69,,debt_consolidation,N,197.69,n,1
809,10000.0, 36 months,PA,41000.0,Verified,2878.0,50.0,RENT,debt_consolidation,Y,356.48,n,0
1107,13100.0, 60 months,CA,45000.0,Verified,8746.0,419.74,RENT,credit_card,N,419.74,n,0
